datacenter_name;host_id;type;number_of_pes;available_pes;mips;available_mips;ram;available_ram;bw;available_bw;power_model;vms;
Datacenter_1;397;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;398;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:;
Datacenter_1;399;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;400;host;4;2;40000;21000;160000;628;10000;9882;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;401;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;402;host;4;2;40000;21000;160000;628;10000;9877;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:;
Datacenter_1;403;host;4;2;40000;21000;160000;628;10000;9878;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;404;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;405;host;4;2;40000;21000;160000;628;10000;9878;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;406;host;4;2;40000;21000;160000;628;10000;9878;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;407;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;408;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;409;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;410;host;4;2;40000;21000;160000;628;10000;9879;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;411;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;412;host;4;2;40000;21000;160000;628;10000;9880;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;413;host;4;2;40000;21000;160000;628;10000;9878;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,7:;
Datacenter_1;414;host;4;2;40000;21000;160000;628;10000;9882;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;415;host;4;2;40000;21000;160000;628;10000;9881;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:;
Datacenter_1;416;host;4;2;40000;21000;160000;628;10000;9884;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:;
Datacenter_1;417;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;418;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;419;host;4;2;40000;21000;160000;628;10000;9885;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;420;host;4;2;40000;21000;160000;628;10000;9883;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;421;host;4;2;40000;21000;160000;628;10000;9886;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:;
Datacenter_1;422;host;4;2;40000;21000;160000;628;10000;9879;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,8:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,7:2,500.0,8388,6:;
Datacenter_1;423;host;4;2;40000;21000;160000;628;10000;9864;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,6:2,500.0,8388,7:2,500.0,8388,8:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:;
Datacenter_1;424;host;4;2;40000;21000;160000;628;10000;9836;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,8:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,8:2,500.0,8388,8:2,500.0,8388,8:2,500.0,8388,8:2,500.0,8388,8:2,500.0,8388,8:;
Datacenter_1;425;host;4;2;40000;21000;160000;628;10000;9700;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,8:2,500.0,8388,9:2,500.0,8388,8:2,500.0,8388,11:2,500.0,8388,14:2,500.0,8388,17:2,500.0,8388,19:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:;
Datacenter_1;426;host;4;2;40000;21000;160000;628;10000;9680;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,18:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,17:2,500.0,8388,16:2,500.0,8388,16:2,500.0,8388,15:2,500.0,8388,15:;
Datacenter_1;427;host;4;2;40000;21000;160000;628;10000;9717;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,14:2,500.0,8388,14:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:2,500.0,8388,15:;
Datacenter_1;428;host;4;2;40000;21000;160000;628;10000;9753;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,15:2,500.0,8388,13:2,500.0,8388,12:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,14:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,12:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,13:2,500.0,8388,12:;
Datacenter_1;429;host;4;2;40000;21000;160000;628;10000;9800;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,12:2,500.0,8388,12:2,500.0,8388,12:2,500.0,8388,12:2,500.0,8388,12:2,500.0,8388,11:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:;
Datacenter_1;430;host;4;2;40000;21000;160000;628;10000;9816;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,10:;
Datacenter_1;431;host;4;2;40000;21000;160000;628;10000;9815;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:;
Datacenter_1;432;host;4;2;40000;21000;160000;628;10000;9812;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:;
Datacenter_1;433;host;4;2;40000;21000;160000;628;10000;9814;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:;
Datacenter_1;434;host;4;2;40000;21000;160000;628;10000;9812;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:;
Datacenter_1;435;host;4;2;40000;21000;160000;628;10000;9806;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:;
Datacenter_1;436;host;4;2;40000;21000;160000;628;10000;9814;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:;
Datacenter_1;437;host;4;2;40000;21000;160000;628;10000;9815;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:;
Datacenter_1;438;host;4;2;40000;21000;160000;628;10000;9807;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,9:2,500.0,8388,11:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,12:2,500.0,8388,12:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:;
Datacenter_1;439;host;4;2;40000;21000;160000;628;10000;9793;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,10:2,500.0,8388,10:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:2,500.0,8388,11:;
Datacenter_1;440;host;4;2;40000;21000;160000;628;10000;6194;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,3146:2,500.0,8388,37:2,500.0,8388,41:2,500.0,8388,39:2,500.0,8388,39:2,500.0,8388,39:2,500.0,8388,39:2,500.0,8388,37:2,500.0,8388,37:2,500.0,8388,36:2,500.0,8388,36:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:;
Datacenter_1;441;host;4;2;40000;21000;160000;628;10000;2166;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,7214:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,35:2,500.0,8388,34:2,500.0,8388,34:2,500.0,8388,34:2,500.0,8388,33:2,500.0,8388,32:2,500.0,8388,33:;
Datacenter_1;442;host;4;2;40000;21000;160000;628;10000;9392;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:;
Datacenter_1;443;host;4;2;40000;21000;160000;628;10000;9392;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:;
Datacenter_1;444;host;4;2;40000;21000;160000;628;10000;9392;93.7,97.0,101.0,105.0,110.0,116.0,121.0,125.0,129.0,133.0,135.0,;2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:2,500.0,8388,32:;
